Beer,Review,similarity_score
Fuzzy,appearance beer color peach orange red hue toward center smell beer smelled like sour peach undercurrent sweetness like vanilla taste profile quite acidic like soured peach note peach peach skin detected seemed presence vanilla sweetness well profile nice sour peach finish mouthfeel body little carbonation pleasant smoothness overall sour enjoy sour guy,0.1111111111111111
Fuzzy,guest beer tap zwanze day celebration attended fuzzy year age loved nose stone fruit season white peach hint funk tart without overly sour nuanced finish peach note leaving palate tingling fantastic,0.0
Fuzzy,tangerine pour fiery hue apricot neck film shade macaroon cream thats dismissive per inscription preset retention howbeit irksomeness turn offer lace docility interval thermally protract there touch transparency upon settlement course effervescence becomes mobilized variance pierced rusticity white peach esterification authority illustrated bitingly tart eruption thats tamed enough developing wild yeast appearance progression opts grainy malt motivated horsed phenol quietly idle funk step principally satchel farmstalls soiled mold nonetheless acidity tenacious fruit bouquet lactic stability detrimental frowzy quirk there element solvency thru open air draft incriminate nail polish naphtha agent hand piece often stupefied given peppery phenol attunement floral hop biscuity malt bracket stone fruit mineral clean consecutive punchdown stomp put natural peach vanguard notation subtly follow ripening depiction goldrich apricot armking nectarine briny mineral perimeter neptune grass correlation engine eugenol promptly pump clove nutmeg maintaining peppery attenuation ongoing drive earthy persistently bright calming acidity advance rural funk end move add haystack atop citrus connotation keep musty jazz distant place aerial attack begin setting oak dragged elasticity prompt leathery satchel whilst chardonnay attenuates staleness budapestlngd oxidative nuttiness puncture puckered acridity rather maintains level energy rationally aid namely backend rustic brettanomyces pillar biscuity grain approach brisk carbonation approach crisp sensation thus cleanly bright minor overextensions presetting bite pleasingly uplifting dry erosional relief showcase clean peach nature caustic effervescence thats costly preliminary entwines wild yeast though development rapid enough calm impaling authority make rational move situation light malt provide aid earthy hop kick acclimating spiced ester musty phenol approach thereby tart brett funk complexion spur wooded fruit tannin astutely drycrisp exhibition,0.0
Fuzzy,look great clear golden color slight white skimming smell nice slight peach wild ale smell taste fantastic peach easy going slight tart feel crisp medium body overall fantastic,0.0
Nectarine Premiere,bottled consumed cost ml fizzylooking tangerinecolored beer initially poured white head disappears immediately beer fizzy hear beer undergoes huge transformation color sediment poured go bright tangerine ruby orangered aroma moderately strong pleasant pretty onedimensional stone fruit citrus nectarine tangerine side cork doesnt much aroma tm puckeringly tart bat fruit aroma come second pour super drinkable warms bit sediment poured lack lot funk accustomed style acidity real brett character barnyard oak enjoy wasnt overly sweet mouthfeel fizzy spritzlike alcohol well hidden however also never felt like got abv buzz good effervesce likely bottleconditioned since carbonation would expect aged barrel year bottle year overall initially beer average opened little ranking changed bit overall say disappointed thought quality price point right currently ranked saisons felt like never came close reaching lacked funk,0.0
Nectarine Premiere,poured ml bottle dated teku glass look pale gold hazy white sudsy head dissipates quickly average head retention lacing smell nectarine oak funk medium strength scent taste nectarine oak lemongrass funk moderately sweet highly sour moderately acidic high strength flavor feel medium body slightly average carbonation highly dry finish highly sour moderately sweet moderately acidic flavor lingers palate overall complex interesting drinking experience,0.0
Nectarine Premiere,poured ml bottle oversized wine glass look hazy orange thin white head dissipates quickly smell sweet fresh nectarine hit nose immediately fade buttery oak hay like funk little salty mildly acidic taste nectarine juice shock palate fade buttery oak punched aside lightly briny sour note fade nectarine stone fruit note finish feel bright clean mildly acidic alcohol noted light carbonation overall beautiful clean sour brewery really know,0.0
Nectarine Premiere,batch sweet tart fruityyeasty funky hint oakbarrel nice sweet nectarine stonefruity nose one nice aromatics taste follows wellbalanced slightly briny oak underripe tart nectarine finish oak barrel pretty well integrated pointi hoping little jammysweet nectarine palate delicious,0.0
Nectarine Premiere,oct,0.0
Nectarine Premiere,bottled september alright folk final bif beer received eziel wild month hard find beer ending heaviest hitter bunch currently th highest rated saison ba nd overall impressive stats also im sure ive ever seen beer fruited nectarine usually blend let get pours opaque orange gold finger creamy white head quickly fizz away nothing leaf lacing sheesh le stellar appearance aside bold nose super fruity tart big funk im picking aroma sweet nectarine wet hay tart apricot sharp oak lemon yogurt wildflower honey straw crackery malt oh man funk even punchier taste way thats balance front end sip im tasting tart peach lemon juice white wine vinegar stone sharp oak nectarine wet hay honey lemongrass swallow brings note wet hay stone white wine vinegar peach pit nectarine sharp oak crackery malt lemon yogurt light orange juice medium body pair moderate carbonation resulting sharp zippy beer finish bone dry lovely balance sour fruit funk wow one hell beer highly complex yet could chug would plan nursing bottle course night,0.0
KBS,hard believe ive missed rating classic long go oz bottle dated within month consumption perfect pint glass engine oil brown color thick brown tan head slow fade leaving clumpy lacing thin cap nose sweet malt dark chocolate little coffee dark fruit raspberry peppery spice taste maltcoffee chocolate forward dry bitter hop end wrapping thing balanced toward dry bitter hoppy end spectrum mouth thick would expected still moderately viscous alcohol well masked one sneak overall im sure id rate world class looked back breakfast stout note see similar reception one still good definitely recommended,0.0
KBS,colossal victory beer bulldozing pioneer quality creativity pillar class massive source pridecredibility founder beer end night might literally find skipping drinking tomorrow heavy beer dont hesitate split oz four way richhhhh abv fruit whisky chalky sooty flinty vibe almost metallic pleasant caramel toffee scent effuse glass cold f hard pour gave cm thick mocha head bad abv settling bubble island cinnamon rim beer succulent roasty supple huge carbonation style size massive many dimension quaffable cold temp get flavorful sweeter thicker warms somehow tho lol leathery faint char baker chocolately insane choco malt richness whisper vanilla spice huge coffee espresso ton barrel somehow balance layer masterpiece yum,0.10246310391571206
KBS,overrated many irish dry stout better strong flavourful disappointed beer expecting lot drinkable struggled way,0.0
KBS,like beer great deal havent awhile remember thoroughly enjoying brew right aging balance dark coffeechocolate flavored malt hidden alcohol definitely top stout ive time,0.0
KBS,standard imo favorite beer style check box great imperial stout thick dark tan head aroma satisfying take effort pull nose away glass bc know party awaits tastebud one delicious beer ive ever period style dessert bottle would drink every day every meal dont bc liver would hate,0.0
KBS,excellent flavorful deserving high rating,0.0
KBS,booziest stout ive ever ive plenty higher abv nice complexity brownie vanilla note solid especially impressive breakfast stout better much cheaper must amazing first came today fall behind,0.10206207261596577
Bourbon County Brand Stout,version came flat abv label came lovely ounce brown bottle entire content temporarily reside inside clear glass liter mug tan head resulting pour last course black coffee brown there plenty smell nose get hit alcohol tannin roasted malt pretty close order taste complex there bit coffee dark chocolate reference come style alcohol tannin still dominate thats disappointing someone doesnt appreciate stout tasting like shot bourbon even case good bourbon doesnt taste badly expectation bottled decent chance age yet taste like hasnt there anticipated melding flavor create good nuance disappointing doesnt mean bad least case mean exceptional one lastly there glass lacing body good,0.09274777915203365
Bourbon County Brand Stout,note process moving rating beer site rating consolidated one place review exact copy original ratebeer review pint fl oz bottle tried last year vintage rated vintage separately tried although exception tasting note alcohol content cant say much difference vintage apparently always big boozy beer extremely sweet enjoy immensely find syrupy sweetness becomes little overpowering time finishing beer basically liquid candy adult vintage aug abv aroma big boozy note soy sauce vanilla alcohol slight smoke undertone appearance pours opaque black weak dark tan head dissipates quickly granted drinking almost year bottled date given label say develops bottle year would expect body life head lacing almost nonexistent taste sweet huge flavor dark fruit eg raisin caramel hint vanilla smoke back end mouthfeel thick bodied creamy smooth texture carbonation average finish medium sweet overall really like beer almost sweet taste even though alcohol content le really detecting difference vintage would prefer one le sweet smokiness least something offset sweetness vintage sep abv aroma big note soy sauce vanilla alcohol slight smoke undertone appearance pours opaque black weak dark tan head dissipates quickly taste sweet flavor dark fruit eg raisin caramel hint smoke back end mouthfeel thick bodied creamy smooth texture carbonation average finish medium sweet overall really like beer almost sweet taste compared vintage one seems even le smoky flavor didnt much begin would prefer one le sweet smokiness vintage aug aroma big note soy sauce caramelized brown sugar alcohol dark fruit eg raisin appearance pours opaque black weak dark tan head dissipates quickly taste sweet flavor dark fruit caramel hint smoke back end palate thick bodied creamy smooth texture carbonation average finish short sweet overall really like beer almost sweet taste would prefer little le sweet pinch smokiness fantastic beer cant wait try vintage see compare,0.1072112534837795
Bourbon County Brand Stout,bottle exp date august enjoyed getting past soy sauce trying imagine sort bourbonized liquid chocolate actually enjoyable smooth thick rich like drinking liquid chocolate whiskey ok maybe much definitely wine like quality percent abv really pack punch pretty mellow hot whatsoever flavor really stick around see going well smoked brisket good bark good sipper excellent flavor profile sip,0.0
Bourbon County Brand Stout,finally crossing historically great brew list vintage abv drink jun served cool brandy snifter appearance dark brown bottle virtually black glass thick oily looking small half finger deep tan head poured fizzle away nothingness within minute tiny little foamy collar left behind smell huge plethora aroma come nose immediately leather molasses bourbon treacle burnt brown sugar fudgey chocolate backing dark fruit like prune fig also vanilla present throughout subdued big thing sheer number aroma well play together taste bitter boozy upfront vanilla accenting everything molasses trhen transition sweet slightly toasted brown sugar back bitterness roasted malt dark chocolate molasses mixture finishing soft toffee leather get mixed earthiness booze present well disguised proof beer drink intensity booze pretty akin imperial stout smoothness taste kind fade away eventually couple sip booziness lingers reminding strength depth variety flavor impressive mouthfeel thick chewy little prickle carbonation try shine really full bodied gentle warming heat back throat overall probably best stout ive ever chance enjoy life billing hype im stoked vintage enjoy well much worth price one special occasion brew,0.11347042117083521
Bourbon County Brand Stout,almost wine absolutely perfect,0.0
Bourbon County Brand Stout,version bottled year old appearance pours completely dark black color moderate black head fade aroma strong aroma bourbon mixed chocolate dark malt flavor strong rich flavor bourbon upfront little hot fade chocolate complex dark malt flaovrs including bread strudel maple syrup caramel toffee smooth sweet bourbon end feel heavierbodied average lower carbonation rich sweet show bourbon bit hot overall heavy bourbon expected evolves complex malt flavor chocolate caramel toffee maple syrup le carbonation expect drink heavy sweet bit hot showing booze bit im sort getting hang appreciating bba stout one different level palate still quite primed im sure worldclass beer im getting lot bourbon booze sweetness good big sipper rating,0.31426968052735443
Bourbon County Brand Stout,far best stout ever crossed lip beat kb beat cbs beat narwhal beat ten fidyjust try,0.0
Bourbon County Brand Stout,aged additional year dark color darker head vanished quickly strong sweet bourbon aroma flavor hint caramel chocolate,0.280056016805602
Parabola,magnificent mistimed key clicking away coffee shop live band play best despite audience clapping vibe want get creativity going rich coffee caramel brown sugar maple syrup barrel aged stout beat unfortunately lack complexity keep perfect density give wonderful albeit short finish,0.08804509063256236
Parabola,vintage,0.0
Parabola,edition firestone walker parabola great integration flavor aging process elijah craig yearold barrel pours deep ebony dark brown head swiftly transition subtle lace aroma blend vanilla molasses bourbon undertone taste dark chocolate roasted malt balanced bourbon warmth note dark fruit coffee boozy finish lingers hint oak molasses mouthfeel smooth moderate carbonation syrupy mouthfeel nice complexity smooth drinkability get better age,0.2013468165642074
Parabola,edition firestone walker knocked park one blantons barrel weller barrel cannot possibly go wrong two heavy hitter buffalo trace fwb put collaboration buffalo trace front box bottle would impossible find would immediately gone collection im happy able get hand shared friend huge buffalo trace fan beer life hype expect name buffalo trace dropped smooth boozy packed layer flavor like bourbon shared home store away wine collector item,0.05862103817605495
Parabola,vintage ive parabola first time rating found paying attention normal first thing struck poured bottle surprising amber hue almost dr pepper vibe glass super deep brown expected little bit light coming around edge much way head given abv age came surprise aroma doesnt burst glass close wonderful vanilla milk chocolate faint oak present combine create nice smelling beer taste much le sweet nose im greeted strong roasted malt lending nice bitterness well balanced chocolate note faint fig note midpalate barrel alcohol show finish overall excellent nofrills beer,0.056888012398857456
Parabola,vintage pours opaque almost black brown highlight light tan head fade rim minimal lacing pungent bourbon note wood vanilla chocolate molasses beneath strong alcohol hit vanilla dark fruit bourbon barrel middle bit molasses alcohol acidity tailing away finish sharp tongue strong carbonation moderate weight closing clean enough invite another drink nothing wrong brew main difficulty much barrel aged experience get dozen brew well built exceptional,0.2598279209846525
Parabola,pours effervescent ebony pinky caramel colored head tight averageish head retention lacing dark fruit molasses caramel maple syrup warm nice bourbon note warm vanilla well follows nose raw barrel touch caramel maple syrup coffee note front barrel drynessrawness touch coconut maple candy stronger coffee plus bourbon claw along chocolate beer near room temperature finish oaky booze bite caramel maple syrup fig molasses leafy hop mf chewy restrained carbonation much warmth get chewier beer warms great ba imp stout even close chore drink dangerous,0.3531032906137228
Parabola,great true style ri try every year released,0.0
Parabola,poured bottle vintage appearance body black night dark brown short head disappears wispy bubble dark brown head expected didnt disappoint smell malty molasses chocolatey boozy bourbon hint overpowering pleasant taste malty right away coffee tone darker fruit smooth chocolate finish mild hint booze great taste pleasantly surprised subdued alcohol boozy presence throughout sampling rich beer feel lower carbonation minimal boozy sting lighter body expected overall great beer feel privileged try couldnt drink many one sitting pretty rich enjoyable beer everyone sample,0.053838190205816594
Double Citra®,tap sabatinis exeter pa late afternoon slightly hazy yellow body persistent white head broken ring lacing aroma delightfully fresh citrus tasting citra hop course clean sweet bitter never cease amazed quality finish hf beer slow progression sweet citra hoppy bitter warming delightful overall another fantastic hf beer day hope visit brewery thank enjoyment,0.0
Double Citra®,another amazing double ipa hill farmstead amazing soft mouth feel set banquet citra hop great experience love flocky hazy particulate particular beer hop get soon,0.0
Double Citra®,pours light orange minimal foam ton lacing smell like orange rind pungent hop flavor world best citra juicy clementine orange peel white gummy bear slightly dank bitter finish sweet extremely smooth bitterness mouthfeel nicely carbonated go incredibly fast first hill farmstead beer understand price hype im disappointed drank fast didnt get second pour,0.0
Double Citra®,look slight haze yellow nice sticky rimming smell grainy citrus taste grainy citrus resin feel medium body medium light carb overall fantastic,0.0
Double Citra®,draft pours cloudy hazy yellow orange gold creamy white foam head note fresh peach ripe mango pineapple orange citrus grapefruit zest lemon lime papaya apricot jam passionfruit guava melon berry hint caramelized bready malt slightly dank bitter green earthy herbal grassy pine feel mediumfull bodied creamy smooth moderate low carbonation overall really great citra hopped dipa,0.0
Double Citra®,draught fantastic,0.0
Double Citra®,cant say fan one much punch without comfortable hop flavor given high rank think otherwise hill farmstead many enjoyable blend,0.0
Headroom,look love bright orangish yellow milky look great rimming lacing smell taste pretty green tropicalness feel medium body slight carb overall little green still great,0.0
Headroom,pours opaque yellow gold white finger silky head aroma amazing pungent sweet orange papaya note taste great little tart sweet side nice balance two orange pith rich papaya tart grapefruit front lingering bitterness process sophistication typicaljuice bomb mouthfeel soft cushiony moderate tartness grows finish see rated high agree side note reminds little bissells old reciprocal recipe around favorite changed recipe make happy,0.0
Headroom,yum,0.0
Headroom,canned shipped pa definitely think border living hype good hazy super soft creamy little grassier prefer ipas balanced enough detraction top glad finally got tick one definitely trillium hazies would prefer,0.0
Headroom,overrated highly disappointed huge letdown,0.0
Headroom,grapefruit sunny draft churchkey,0.0
Headroom,pours hazy fleshy peach color fluffy white head leaf ringlet lace enjoy beer gorgeous hazy nose dank packed sweet peach aroma orange peel grapefruit lot mango pineapple literally beer fruit basket aroma peach flavor lead taste delicious orange mango pineapple flavor following bit green grape mid palate nice creamy oat flavor finish balanced oh delicious mouthfeel full soft creamy adding drinkability magnificent representation style imho,0.0
Double Galaxy,untappd jul couldve sworn last year smh okay share pour definitely leaf expert listen v nice passion fruit galaxy nose daaaaank af good body without heavy,0.0
Double Galaxy,always love get chance drink hill farmstead usual disappoint soft great aroma flavour hop easy drinking went way fast,0.0
Double Galaxy,jeff thanks hookup hazy bright lemon orange color thin white head slowly dissipates tropical orange bit pine grass sweet bready backbone pretty nice beer,0.0
Double Galaxy,oz dated pours clear gold chill haze halfinch head retention lacing moderate grape peach nose aromatics unexpectedly subdued medium bodied crisp almost tacky mouthfeel white grape dank resin faint garlic palate finish firm bitterness light malt lingering dank grape must,0.0
Double Galaxy,tap armsby abby l golden orange usual hf fluffy sticky white head lovely showcase galaxy sweatyoniony ton tropical fruit creamy citrus flesh sweet floral doesnt pop glass like trillium galaxyforward offering pineapple orange sherbert note galaxy definitely there also decent amount interesting nelsonlike white grape character also hint mosaiclile cattiness oat forward malt bill make neutral sweetness f love hill farmstead mineralic mouthfeel tannic soft fluffy favorite single hopped hill farmstead dipas,0.0
Double Galaxy,canned dark golden orange color moderately dense bright white lacing thats creamy looking dank passion fruit peach citru dank spicy citrus rind nose dank citrus peach take center stage one followed pineapple spicy citrus rind peppery note big medium body soft smooth texture expected pretty fantastic dipa imo,0.0
Ghost In The Machine - Double Dry-Hopped,manifested pours lily yellow colour proper dense tight head fizzle quickly smell strong tropical fruit grapefruit taste grapefruit end sweetness well balanced bitterness super smooth creamy feel tad bitterness leave wanting excellent stuff even leaf lacing impressive,0.0
Ghost In The Machine - Double Dry-Hopped,home,0.0
Ghost In The Machine - Double Dry-Hopped,poured oz dimpled mug manifested palindrome appearance super hazy murky medium yellow hue thick finger frohty ivory foam atop lookit em cloud smell sweet malt nicely rich tropicalfruit character passionfruit mostly im getting maybe little apricot rich complex alluring taste there definitely sweetness reasonably balanced hop flavor get tropical passionfruit maybe little dankness hint sharp citrus frankly could without quite enjoyable aroma still excellent beer mouthfeel mediumrich body good carbonation rich smooth creaminess love ipa nail creaminess overall totally solid hazy ipa evidently didnt love quite much rest beeradvocate still damn good beer,0.0
Ghost In The Machine - Double Dry-Hopped,manifested l pastel orange body pineapple orange pine citrus tropical hop pine back end f smooth creamy,0.0
Ghost In The Machine - Double Dry-Hopped,drank pint purchased tavour manifested served tulip pretty extreme appearance beer poured insanely cloudy almost milky looking straw yellow hue thin frothy film topped liquid quickly dissolved lacing whatsoever aroma fantastic super dank fruity tropical fruit note came strongest load tangy passionfruit sweet mango ripe peach also apparent bit juicy citrus dankness subsided pretty quickly reappeared later flavor profile also impressive though bitter somewhat simpler nose citrus note dominated nice mix juicy orange flesh bitter orange peel tangy tangerine note also apparent touch lemony tartness center hint passionfruit citrus peel rindlike bitterness back end finish mouthfeel amazingly fluffy soft mediumlight bodied style beer contained super fine zippy effervescence gave beer terrific suppleness palate ghost machine double dryhopped impressive beer similar many regard better offering tree house trillium etc recall ddh version better original would need side side comparison confirm,0.0
Ghost In The Machine - Double Dry-Hopped,long time want missed first chance buy tavour wish got two pours like thick cloudy orange juice minimal head lacing smell strong pour still last drank citrusyorange grapefruit slightly dank hint pint big juicy citrusy taste mildly tangy medium bodied crisp super easy drink good original one best neipas ive ever,0.0
Ghost In The Machine - Double Dry-Hopped,poured ounce dated teku glass look straw hazy opaque sudsy white head average head retention lacing smell clementine grapefruit pineapple medium strength scent taste clementine pithy grapefruit pineapple pine medium high strength flavor feel full body slightly average carbonation mildly astringent moderately bitter moderately creamy mildly prickly overall nice drinking experience pithiness slight detractor,0.0
King Sue,pack tallboy spec main store austin appearance opaque straw blonde glass hold half finger white rocky foam last forever leaving laced tide mark aroma hop juice tropical mango little crystal malt tangerine nectar taste hop really pretty balanced load fruity flavor grapefruit rind hint bubblegum ester faint grainy almost wheat cracker base mouthfeel gritty texture low carbonation late chew leaf oily coating behind despite drinking like water overall big oflavors deserve big oscores dangerously drinkable bold flavor easy drinking edge orange juice refreshing taking half point personal preference top tier ipa would reach darker thing strongly recommended,0.0
King Sue,yep good one juicy good amount abv wish little hoppy kick give ipa name still delicious,0.0
King Sue,full bodied hazy dipa citra hop hint mango orange pineapple finished hint another fruit possibly grapefruit nice bite overall great dipa smooth easily followed medium hit,0.0
King Sue,enjoyed dipa citrusy refreshing full body mouthfeel go easy enjoyed pizza good sunny afternoon,0.0
King Sue,oz tulip glass look hazy peach juice looking nice head lot lacing glass smell fresh orange peel candied orange slight piney grapefruit citrus forward taste orange forwardboth typical florida orange juice also mandarin note hoppy bright tasting slightest black peppercornalcoholic bite finish feel orange note make refreshing quaffable despite higher abv overall awesome offering toppling goliath daresay worth pack price pointi think good ipa,0.0
King Sue,big head last look like glass alive flavor aroma point juicy mild building bitterness nice carbonation medium body would definitely buy,0.0
King Sue,hazy peachy color thick head leaf good lace delicious aroma note pineapple fresh squeezed orange mango lychee resin flavor fresh note dank piney resin natural orange juice passion fruit mango oat lychee cantaloupe grapefruit drop dry bitter aftertaste ibus could never smooth atom harshness velvety body perfect carbonation world class juicy double ipa border perfection balanced every way bitterness flavor mix tropical resin citrus incredible much able extract citra hop alone,0.0
King Sue,great grapefruity smell fruit overwhelm flavor,0.0
Society & Solitude #4,citra galaxy true east coast beauty hill beer managed score back east time found tap liked lot perhaps somewhat le exotic bit lower overall wow factor anticipating quality cannot denied neither fact two hop awfully compatible juicy bold sneaky strong big flavor super heavy drink go alcohol isnt really factor substantial still doesnt quite drink like double little color expected actually dull rusty orange tint washed yellow hazy dense looking messy creamy white head average height aroma killer think galaxy front citra key lime green melon candied lemon green tea really fresh bold early onset hit right away well supported citra think citra best work lemon curd lemongrass hint white coconut delicious clean top starchy earthy grain base brings little bready richness cereal sweetness mix flavor like nose hop rather robust thing little bit green burn center flash smoother rounded fresh grain profile little bit residual sugar soften oily palate definite lime lime leaf herbal hint sage verbena lemony citra really nicely designed warms well adequate carbonation really low bitterness hop forward light vanilla honey later sexy way fluffy feeling huge smooth wide long ill always jazzed saison wild type real good,0.03402069087198862
Society & Solitude #4,tap sabatinis exeter pa early evening usual splendid look hf hazy mid orange body small white head perfect ring lacing aroma mildly hoppy tropical tasting anything mild smooth hoppy warming great balance finish hf really shine progression hoppy tropical sweet warming late bitter note overall perfectly enjoyable beer end shift moving beer around,0.0
Society & Solitude #4,tap bench present hazy gold halfinch head white moderate retention lacing fairly pungent nose peach mango white grape medium bodied soft mouthfeel orange peach mango palate finish minimal malt balancing bitterness fairly juicy,0.0
Society & Solitude #4,good ipa really stunned scored seems like ba throwing like candy kid halloween definitely good ipa citrus little sour flavor still smooth really good ipa top notch like heady,0.0
Society & Solitude #4,tap rivercrest astoria ny deep yellow haze really nice white leaving glass citrus dank resin nose orange peel peach taste huge wave hop light orange peel bitterness cracker breadiness background delicious,0.0
Oude Geuze Vintage,capped caged poured hotd tulip,0.0
Oude Geuze Vintage,vintage solid amber orange color head nice funky sour aroma note horse sweat grapefruit belgian old hop faint malt flavor note lemon white pepper lactic acid grapefruit aged belgian hop dark berry dry sour long aftertaste light medium body perfect carbonation tiniest bubble alcohol completely absent superbly balanced oude geuze assertive grapefruit aged belgian hop note,0.0
Oude Geuze Vintage,vintage cl bottle label brewery lot neighborhood beersel outside brussels line aroma world like funky cheese aged fruit serious old barn plus subtle wood barrel come wow acidity way pucker cheek simply incredible aged perfectly,0.0
Oude Geuze Vintage,ml bottle pours cloudy dirty orange finger foam head dissipates leave good lacing nose incredibly complex sour note vinegarwhite wine followed fruitiness funk pepperiness taste wise incredibly complex follows nose understand complex beautifully balanced nonetheless astonishing gueuze definitely best ive best priced accordingly,0.0
Oude Geuze Vintage,edition last year ml bottle little oak nose enough carbonation make mouthfeel great taste make want drink day,0.0
Zombie Dust,probably best american pale ale tried perfect balance caramel malt hop pine citrus malt aroma enough hoppy bitterness taste,0.12598815766974242
Zombie Dust,showed today local shoprite packaged miracle beer god nj week later smooth tasty pale ale one best fresh,0.0
Zombie Dust,look orange color frothy head slow fall smell mild citrus fruit sweetness picked nose taste grapefruit lemon peach tone late arriving mild pine flavor mouthfeel nicely crisp throughout bitterness arrives finish overall solid pale ale well balanced flavorful,0.0
Zombie Dust,l golden good amount clarity frothy white head stick around bit leaving behind good amount lacing floral piney hop ton sweet malt cracker citrus grapefruit follows nose floral piney hop intermixed well ton malt cracker slight caramel f medium bodied moderate carbonation smooth yet crisp probably best pale ale,0.07273929674533083
Zombie Dust,poured ounce shaker pint glass pkgd date appearance pours cloudy amber color beautiful twofinger offwhite head excellent retention head eventually receded thin unbroken layer small bubble remained throughout medium carbonation heavy lacing glass beer supposed look smell bread pineapple citrus pleasant nose taste taste follows nose initially sweet pineapple citrus bread hop pleasantly lingered palate beer average carbonation style creamy palate overall terrific beer may one best looking beer find taste pleasant especially complex see beer would rated highly might one beer overly hyped said easily one best apas definitely buy would enthusiastically recommend anyone enjoys style,0.0
Zombie Dust,clear bright amber color respectable white head good retention nice lacing aroma pale malt citrus taste hop forward grapefruit hint lemon lime tangerine nice light caramel malt background touch light toast moderate bitterness nicely balanced finish dry lingering citrus zest touch pine body lightmedium moderate carbonation smooth drinkable altogether outstanding pale ale nice balance tasty highly enjoyable wish available locally,0.06537204504606137
Zombie Dust,im sure really beer review im sure nobody read except occasion sort like diary beer come zombie dust pretty much said idea close instead describing nuance beer im going say one thing absolute pinpoint focus flavor flabby multiple layer hop absolute concentrated monolithic excruciatingly focused character flavor thats make enjoyable unusually impressive drink,0.0
Focal Banger,poured know sacrilege chilled f oz pint glass appearance deep gold notable haze true style creamy white head leaf fair amount lacing aroma tropical fruit resin pine taste follows nose immense punch hoppy flavor palette grapefruit dank resin pine even hint tobacco backend nice crispness grain bill amount carbonation would describe medium carbonation bit peppery hop bitterness lingerswashes malty sweetness lack thereof want say balanced sweetbitter due mouth tackinessstickiness im hard time finding sweetness beneath enormous hop profile thats terrible thing rating reflects wellcrafted beer brewer make work body slightly full side medium overall tasty beer true style worth money would buy,0.0
Focal Banger,malty heady topper modern ne ipa smell world fantastic currently favourite,0.0
Focal Banger,nice ipa,0.0
Focal Banger,definitely favorite beer extremely tasty,0.0
Focal Banger,top notch ipaimho better well rounded heady topper lack juiciness beer treehouse trillium resinous edge brewer dont hit,0.0
Focal Banger,canned poured golden orange hue samuel smith imperial pint glass finger creamy head lingers little leaf descent amount lacing nose juicy undertone mango passion fruit pineapple bready malt also present flavor citrus juicy bit rounder quite bitter west coast hop forward much tame finish caramel sweetness moderate carbonation medium body feel well crafted beer life hype enjoyable,0.07516460280028293
Focal Banger,overrated,0.0
Hunahpu's Imperial Stout,review untappd time alive finally getting try much better shelfies available dont get wrong good beer great ha review would love revisit,0.0
Hunahpu's Imperial Stout,th anniversary vintage best stout ive far certainly fantastic brew highly recommend,0.0
Hunahpu's Imperial Stout,havent tried many type beer make fair comparison see received much love holea molea sauce tasty front bitter baker chocolate accented nicely earthy vanilla mild pepper faint spice chilli kick significantly heading finish pretty much right heat sweet spot great beer glad try thanks beergoot,0.08247860988423224
Hunahpu's Imperial Stout,ml bottle dated served spiegelau tulip glass pours thinappearing oakbrown obvious highlight generous finger lush coffee colored foam doesnt last maybe second leaving narrow collar rousable spatter oily superslippery lacing nose fruity sweet candylike coffee aroma totally unexpectedly raspberry must olfactory hallucination least brain interpreting combination vanilla cinnamon chile taste sweet heavily berrylike coffee bean flavour fruity mlange cinnamonvanillachile pepper brain persists translating raspberry bringing brightness lightness keep beer tasting syrupy slick cadburylike milk chocolatey character becomes evident beer warms accompanied heat chile there faint soy sauce quality aftertaste doesnt detract much feel oilysmooth creamyslick medium bodied little light relative style gentle prickly carbonation chile heat build palate somewhat amplifies otherwise mild carbonation lightening mouthfeel overall pretty good maybe little bit mixed bag wont call flavour muddled busy flavour profile weirdly palate come across fruity raspberrylike,0.04303314829119356
Hunahpu's Imperial Stout,pint chilled left warm flat black pour thick sticky tiny bit struggled foam vanished fast smell like cinnamon vanilla cacao nib chilli pepper muddled together taste much going cloyingly sweet thick slightly gritty much cinnamon need hot pepper stout overall ive attended hunahpus day celebration ccb spruce street brewery year bought bottle time come away thinking thing nice novelty way busy quite rated,0.0685188709827532
Hunahpu's Imperial Stout,vintage received courtesy roguer appearance typical style mean nice looking dark dark brown half inch tan colored head nice leg aroma wonderfully rich decadent artificial way plenty sweet molasses chocolate hint vanilla faint fig raisin description doesnt real justice summary beer smell great taste interesting nowhere near sweet nose naturally bitter cacao note cinnamon pepper combining brilliantly base beer spiciness goldilocksjust right bit le wouldnt notable bit would overpower there really nice sweetness deep finish help add complexity beer fully body smooth leaving really nice coating tongue pleasant alcohol warming overall excellent,0.053149400345273434
Green,l hazy opaque creamy straw well creamy white head dissipates somewhat slow leaving thin cap ton lacing fresh piney grassy hop right front tropical fruit note follows nose fresh piney grassy hop front throughout followed tropical fruit note pineapple good amount citrus grapefruit tangerine floral note well f medium leaning full bodied moderate carbonation smooth much hop forward haze julius haze felt like fullest softest body minimal hop bite peach passion fruit whereas julius seemed much stronger citrus kick slight hop still retaining full body whereas green seems thinner body much hop forward le juice bomb,0.0
Green,tap charlton location finally made server great helpful pineapple pink grapefruit flood nose along pine lactose aroma perfectly sweet bitter time whats love definite flavor lemon rind pineapple pine intense fresh hop ending,0.0
