Beer,Review,similarity_score
CBS (Canadian Breakfast Stout),vintag bottl pour opaqu dark brown black red amber highlight edg held light hefti khaki head persist fall modest cap foam coat glass beauti aroma great mayb subdu age coffe sweet chocol bourbon barrel vanilla base stout faint mapl warm tast coffe chocol sweeter side touch bourbon vanilla mapl show late blend jn smoothli top roasti base grain og stout superb smoothli integr feel thick syrupi sticki highli carbon luxuri smooth tremend beer much thst one say,0.2394737360356999
10 Year Barleywine,near top list gold standard ba barleywin begin one abv booz well hidden beneath layer toffe leather barrel,0.0
Westly,great late summer beer thank copiou presenc apricot especi aroma look tast like standard american wild ale lambiclik acet particularli well balanc term allow local terroir shine,0.0
Westly,acid subtl apricot base vintag prefer wa,0.0
Westly,sampl de gard th anniversari cloudi golden pour small bubbl head aroma stone fruit grape tast fruiti tart lot funk barrel note,0.0
Westly,fantast golden hue white foam head emit fresh apricot orchard like aroma aroma burst freshli cut apricot hint funk flavor initi fresh apricot flavor that mostli sweet tart come behind finish though overwhelmingli sour great overal acid strong one detract bit sweet apricot fruit like note enjoy,0.13900960937138318
Abner,tap sabatini exet pa late afternoon splendid look beer faintli hazi golden bodi strong persist white head leav spectacular lace aroma hoppi fruiti mostli non citru tast time sweet time bitter strongli hoppi rest solid malt base abv first isnt notic sneak finish warm mouth full overal outstand drink long drive home prevent anoth,0.07580980435789034
Abner,pour light copper color finger head nose citru note upfront pine background flavor profil bright citru note orang predomin trace lemon nice accent bodi bit light big ipa quit good im sure live hype,0.0
Abner,breweri can octob day old uniformli hazi burnt brownish orang golden colour half finger short live slightli white head nose floral honey like malt strong citru note orang red grapefruit soft tropic fruit mango mainli hint vanilla piney resin one point question bit soapi sweet citru palat orang also good whack pithi grapefruit grapefruit peel bitter coat back mouth admix piney resin flavour creami smooth rich full mouthfeel carbon brightli push throughout bodi pithi bitter linger juici sweet,0.11433239009500593
Abner,well balanc beer hill farmstead doesnt go crazi one flavor profil embodi label ne ipa caramel color hazi tast blend west coast east coast style similar focal banger definit hoppi start mellow malti oati finish partli hoppi partli rustic abner expertli minimalist ipa littl thing right,0.0
Double Sunshine,final tap lawson brewhous beauti citru overton vanilla peach soft lemon aroma amazingli smooth bitter slightli sweet vanilla stone fruit lemon rind grapefruit listen smooth blue cool summer even,0.09759000729485333
Double Sunshine,doubl sunshin beer myth legend beer spawn entir seri sunshinethem mostli ipa sip sunshin one best shelfavail ipa nation littl sip pack one heck punch abv tripl sunshin legend right take fantast right doubl sunshin realli og flavor profil lean citrusforward there hefti amount pine resin tropic fruit provid balanc malt base clean smooth youd like never guess d so clock ident abv latter drink like singl ipa knock as former truli drink like imperi ipa doubl sunshin one purest express imperi ipa nestyl craze aspir plini clone either entir worthi hype perhap,0.0
Double Sunshine,tap sabatini exet pa earli even love bright golden bodi head gradual shrink fat collar cover magnific ring lace aroma hoppi mildli tropic tast initi slightli sweet massiv grapefruit assault quit bitter love finish last dri grapefruit bitter mouth full overal hope one disappoint barrel tap hour ago,0.07715167498104597
Double Sunshine,pour spiegelau oz look vibrant yelloworang slight amber hue rocki foami white head signific lace smell hop punch front juici tropic aroma muddl slight vanilla mapl syrup end tast hop explos citru front almost creami qualiti quickli follow classic ipa hop bite feel incred smooth light prickl tongu creami mouthfeel finish overal terrif doubl neipa truli excel,0.0
Double Sunshine,pour lawson brand tulipgoblet glass can april th beamin juici orang color bodi touch haze light visibl carbon three finger form head bit soapi big bubbl appear pop easili light retent still manag stick around leav tall collar well make nice crown appear delici aroma hop press front nose light citru faint touch juici tropic note nice creami touch almost sweet vanilla mix light caramel crispi malt qualiti come like hint light powder sugar fruiti pancak qualiti mouthfeel unreal intens solid backbon creami light touch push sweet tone palat mid hit thick thick control orang pine note mix sweet cream orang pineearth heat bitter come finish ever slowli first note tangerin christma spice linger note pepper wood bitter campfir like warmth back palat slowli sit churn orang spice imagin fantast ipa hardli hint big abv think killer stuff,0.11180339887498951
JJJuliusss,know guy expand lot recent year arent quit ungett still sick get drink bunch special one never thought id chanc tri one advertis crazi ramp version origin juliu still recogniz beef everi way pour pretti still realli hazi den quit visibl sediment definit grain stew look high creami white head sexi pint deep orang color low glow aroma epic mandarin orang peak juici along ripe mango tangerin cut flower slightli herbal low bitter subtl white grapefruit quinc even vanilla exceedingli fresh appeal mayb faintli yeasti way work element distract flavor killer satur max without forc without harsh tough line walk done master formula safe say work work seem like citra steroid like edg irrespons major fresh squeez orang juic thing go littl lemongrass sure hop actual work like coupl variet anyway love mix juici nectarin white wine grape candylik new school sativa oil stay tongu past swallow green hardli bitter hop driven also think cool alcohol held back usual hop intens doubl imperi appreci drink strength although still pretti fill brew big commit palat blood alcohol level time soft feel hold extend hop climax beyond ipa type ive ever max long time epic light coconut pineappl gener tropic warmth sit juici delici perhap bit grain need mouthfeel hard critic beer good ideal fresh experi thank famili friend stoke beer fridg tree hous gem one memor,0.0
JJJuliusss,weekold pour hazi deep rich orang big den head foam smell start blast orang citru develop tropic fruit touch resin tast follow smooth rich feel youd normal expect iipa except,0.0
Framboise Du Fermier,ml cap bottl side project snifter pour slightli cloudi rubi red spotti stringi lace finger coars white head nose raspberri jam oak juici sweet lightli funki beer open lightli acid seedi raspberri light lemon zest clean lightli plastic funk juici middl accent tart finish filmi pucker finish bodi light ampl carbon prickli palat goe sticki accent long messi finish clean juici plenti funki realli nice,0.05986843400892498
Framboise Du Fermier,l reddish orang golden hue offwhit head dissip quickli leav behind real lace bright raspberri brett funk lactos oak floral note bright raspberri front throughout brett funk oak lactos f light bodi high carbon tart better pech opinion close,0.0
Dinner,tap apothecari ale hous long last someon final better place gorgeou opaqu straw color tight rim right bubbl leav glass dappl white aroma sweet sunshin glass apricot pineappl tangerin hint lemon peel cedar along soft malti tast agre perfect bright tongu sweet pineappl lemoni zing beauti bitter grapefruit finish sweet way distract opinion wonder offer,0.2148344622118299
Dinner,thank uncl jeff,0.0
Dinner,draft flipsid hudson,0.0
Dinner,serv tap pint glass appear beer serv hazi orangeyellow color small head white foam head fade moder level time leav touch foami lace side glass smell aroma strong tropic fruit smell pineappl mango papaya along good show orang tangerin smell breadi doughi smell mix light spice note pepper lemon well mix note melon good show pine herb tast tast begin similar nose flavor breadi malt mix flavor tropic fruit mango pineappl tangerin hop present right start heaviest pine herb contain note grapefruit floral hop well tast advanc bit wood light note grass vanilla hay join malt hop grow bit stronger leav one rather nice hop somewhat malti tast linger tongu mouthfeel bodi brew slightli chewier thick side moder level carbon style tast feel nice make danger easi sipper overal rather nice imperi hazi big flavor good balanc spectacular review may suggest overal quit good well craft updat bottl well born date day old similar brew good solid brew,0.0
Dinner,qualiti brewer one work cours good stuff offer ipa today ive enjoy imperi one fall much categori,0.0
Dinner,pickedup two bottl main beer compani freeport nine dollar eighth brew guy bottl date good expens,0.0
Dinner,sure never rate one previous good time ive tri year pretti phenomen across board beauti clear golden pour impecc balanc smooth drinkabl super clean finish work art,0.0
Duck Duck Gooze,hazi goldenrod leggi white film flower candl canari melon rind white grape nose biscuit honeycomb white balsam light oaki vanilla hors blanket hint honeysuckl vagu barrel light spritzi dri bright floweri piquant thread lemon zest bit heavier woodier belgian version would thing miss notic effect use red wine barrel proper gueuz benefit hit market back f cantillon extrem hard come ye still worth chase also ye love though id impress hadnt ever bunch good brussel sour earn reput especi isol,0.0
Duck Duck Gooze,ml cork cage bottl dusti vintag ale age red wine barrel purchas shelf sanctuari san marco two day ago decant stemless wine glass l clear yellowgold liquid fizzi yellowting foam pour threaten spill quickli settl thin fuzzi cap foam eventu crack get thick splotch lace get littl cloudier pour lemon meringu pie key lime pie crust breadi doughi take moment blossom match potenc funk nutti yeast barrel wood eventu accent edg fairli textbook aroma certainli overton citruskiss floral honey pop bright perki tart upon initi contact swiftli trail crackeri graini malt pummel palat outset settl cocktail domin flavor take bee knee vibe aftertast dri tart lemonhoney cough drop thing f ping pucker bite front quickli follow silki slow near slimi malt nectar leg residu drag finish never abat start finish arguabl lack uniqu exotic signatur overal pretti damn superb blend especi intens damn fresh gueuz bit hefti price tag two sip knew pay high qualiti,0.0
Duck Duck Gooze,fobab,0.0
Duck Duck Gooze,vintag appear pour cloudi apricot one finger head leav streaki lace reduc film smell tart lemon green appl white wine grape oak layer barnyard funk tast tart lemon forward white wine grape green appl round lactic parad oak barnyard funk middl sour yogurt finish mouthfeel light medium bodi moder carbon puckeri overal long time want glad final get chanc tast live bill,0.0
Duck Duck Gooze,long last alway scandal top rate gueuz site outsid belgium still feel best gueuz ever see echelon style cloudi yellow pour finger sudsi white foam good mix spot splotchi lace lemon slice tart appl lacto barnyard funk white grape flower hay earthi oak potent nose tast potent complex sour note lead barnyard funk oak back sour fruit well slight earth yogurt funk decent hay round sunni disposit style lean sour funki present spade bodi light nuanc despit potenc would love age bottl think would age realli nice,0.0
Lou Pepe - Kriek,vintag tast cantillon made friend tour cantillon impromptu bottl share someon bought bottl year old lou pepe kriek share unreal experi,0.0
Lou Pepe - Kriek,bottl septemb review decemb pour crystal clear deep dark rubi larg dark pink head dissip quickli look almost still head dissip almost look like medium bodi red wine color like pinot noir chianti aroma love strong dark berri note substanti plastic like funk huge bing cherri charact balanc notabl citru sour tast sour probabl pucker sour ive ever experienc beer outright impress sour note balanc nice red fruit palat bouquet lead cours cherri characterist big clean miner smoothli oaki note essenti perfect md lighter side medium bodi nice bright crispi carbon great drinkabl truli elit beer discus best ive ever,0.1386750490563073
Lou Pepe - Kriek,ml bottl share cranberri pour wispi offwhit head tart cherri aroma tast start big pucker lot sour cherri fruiti winelik rich full definit worthi high rate honor get final tri,0.0
Lou Pepe - Kriek,see tape get pull menu list bottl cantillon bar definit got old heart pump freshli horizont uncork bottl rest lambic basket began slowli push soft mauv foam spout gave tilt pour damn near smoothielik stream glass display fulli opaqu garnet den cotton candi head said st lam juiciest loon scratch like schaerbeek pure mild hint cinnamon marzipan deliv pillowi bodi surprisingli balanc acid even still complex oak tannin bring u bone dri finish exhal touch black pepper perhap chevr delici candi qualiti emerg warm im sure ever imagin made lpk highli covet fruit lambic clearli distinguish decad undoubtedli thickest lambic ive ever delici way,0.0
Lou Pepe - Kriek,cradl ml bottl serv decant sat minut serv glass pour rich burgundi color finger pink foam aroma cherri forward fleshi fruit forward way instead deliv rindi dark pit morph note almond cinnamon light tart cherri stone beyond complex notabl without overtli sugari tendenc flavor profil deliv almond cinnamon note cherri present tart twist stone follow big lemon zest grassi note play outro complex depth amaz beer blend cherri develop much nuanc thought beyond singl note mouth feel medium thick consist grit throughout verg bubbl least onset overal cherri note delight swirl togeth almond cinnamon thought provok sip refrain everi dip overtli tart sour serv ml bottl decant review note,0.040522044923655395
Morning Wood,funki buddha nov review untappd wow thsi could easili tast bacon none spectacular beer also nitro worth,0.0
Morning Wood,vintag beer purpos save one landmark review sinc review base version imperi version week back long time want mine luckili abl get whole seri bourbon barrelag variant sit highest rate imperi porter long time ba overal let see live hype pour dark brown finger creami dark tan head fade ring leav minim lace bourbon definit present nose make whole thing quit bit sweeter still realli good im pick aroma sweet bourbon char oak salti bacon medium roast coffe milk chocol mapl syrup burnt caramel light brown sugar absolut smack face everi singl element tast wow front end sip im tast smoki bacon milk chocol mapl candi sweeten coffe sweet bourbon raisin toast oak creami vanilla caramel swallow bring note salti bacon char oak dark chocol medium roast coffe burnt caramel brown sugar mapl syrup smoke malt vanilla medium full bodi pair gentl tingl carbon result smooth silki beer finish mostli dri warm alcohol presenc man much fun tri way seri one clear winner hope get chanc tri fresh one day,0.2731154967995676
Kentucky Brunch Brand Stout - Double Barrel Reserve,share oz bottl open toppl goliath morn delight releas booz aroma quit thick regular kbb morn delight matter amount coffe le mapl regular kbb fabul nonetheless,0.0
Kentucky Brunch Brand Stout - Double Barrel Reserve,dark brownblack oili appear littl head reced quickli collar oili finger roast coffe natur mapl smooth bourbon barrel note integr well balanc moder thick bodi mild moder carbon smooth textur mouthfeel well done build regular kbb,0.08703882797784893
Kentucky Brunch Brand Stout - Double Barrel Reserve,offici final beer top list pour mostli black slight brown edg essenti head beauti leg coat glass aroma explod huge note mapl forefront bourbon soak coffe bean follow big way massiv wave toast oak sweet caramel hint coconut barrel note tremend adjunct fill beauti tast disappoint follow note nose almost extrem mapl forward bourbon coffe cut sweet beauti touch burnt oak coconut balanc thing well slight bitter coffe pleasant surprisedelight medium bodi yet nice mouth coat incred smooth round touch booz surprisingli dri finish keep come back beer tremend im happi got final beer top list didnt rate tast feel quit high dont know id chang beer im give overal,0.08856148855400953
Kentucky Brunch Brand Stout - Double Barrel Reserve,amaz,0.0
Trappist Westvleteren 12 (XII),bottl gift cowork obtain case visit breweri date cap oct indic bottl oct cellar around year pour cold tulip l crack cap releas strong hiss muddi dark brown brew frothi carbon dissip quickli bubbl line glass roasti malt candi cherri dri caramel candi cherri candi cherri candi cherri minor thing go candi cherri domin impress tart note like smarti candi definit fortifi candi sugar dash hot cinnamon anchor minor base note warm cocoa yeast atop moder base grain thin bit fizzi goe smooth abv mask well finish promin tart candi sweet linger quit long time lot classic flavor havent enjoy long time dunno happen brew world past decad,0.08104408984731079
Trappist Westvleteren 12 (XII),bottl home,0.0
Trappist Westvleteren 12 (XII),first time buddi share last time brussel year good beer think exclus make desir highli rate,0.0
Trappist Westvleteren 12 (XII),trappist westvletteren l beauti reddish brown color subtl sweet smell bit appl regular cider like appl bit burnt sugar smell great smell gentl sweet deep dri time like great jerez f easi drink amount alcohol aftertast cola lollipop pleasant probabl best beer tri uniqu see hesit order hop dream sevil celebr marathon pb perfect end fantast day,0.13703774196550633
Trappist Westvleteren 12 (XII),clear yet dark brown bodi opaqu glass head pour fizzi stabil nice finger thick head light khaki color fantast aroma brown candi sugar browni roast nut mildli perki spici augment smell stupend flavor deep caramel nougat note honey brown sugar bit boozi underton real bitter per se phenol bite never expect beer yet depth complex outstand tone nuanc emerg beer warm roast nut chocol truli outstand beer base sole tast master bit brew art pour temperatur f bottl info sourc gener gift mutuelsmark,0.11009637651263608
Trappist Westvleteren 12 (XII),gush bit got open bottl hope carb intact murki dark brown color border black darkest point highlight lighter shade brown rather rubi like color banana bread crust much visibl carbon glass head small beig creami patchi head doesnt seem dissip never big begin sticki lattelik froth swirli upon swirl gener larger head stay alcohol tickl nostril immedi warmth prune fig stand dri cherri raisin allspic clove hay bit overrip banana banana bread type woodsi bark perhap oak tannin give red wine vibe upon anoth whiff thought huge tobacco aroma perhap touch vanilla there sweet caramel toffe butterscotch meld seamlessli dark brown bread banana think dri musti stone fruit trail mix cigar humidor bake suppli smell like cellar amaz perhap power suggest smell like came monasteri tast subdu nose interest tast strong almost boozi tast like bourbon soak raisin banana bread prune larg amount clove pepper hay oak tannin alcohol warmth take palat linger heat mouthfeel smooth silki creami coat palat carbon isnt extrem high compar belgian move beer palat nonetheless palat left feel sticki residu sugar ethanol though overli cloy dri quit bit alcohol tast linger overal well cours im grate ever tri number one whale prejudic preced good arguabl better wide avail quad fact id say equal better still great experi,0.09284766908852594
Trappist Westvleteren 12 (XII),dark brown quad colour clear haze nice tight darker white head smell malti caramel spice littl someth cant quit name tast smooth feel even though beer retain head well nice though unsurprisingli quit worth hype,0.0880450906325624
Trappist Westvleteren 12 (XII),pour ml bottl st bernardu over wine belgian glass medium brown light brown edg huge light khaki color foam head huge ester phenol nose rye caramel tast follow bare hint abv final hit room temp realli smooth good lot rye spice tastebud thick mouthfeel slick make easier drink great longtim want deliv big time,0.0
The Adjunct Trail - Bourbon Barrel-Aged,found origin good great curiou see barrel affect proceed last know thank power bottl share oili black pour head aroma potent hazelnut coffe coconut dark chocol meet bourbon power slight marshmallow vanillin malt background wow tast still diabet nightmar bourbon barrel help balanc thu le coconut marshmallow dark oak hazelnut coffe addit caramel compar nose feel much residu sugar make shellac barrel depth malt smooth opul dessert stout america,0.18156825980064076
The Adjunct Trail - Bourbon Barrel-Aged,sweet milk chocol slightli malti hazelnut mocha coffe nutti coconut subtl bourbon barrel nose one tast follow chocol hazelnut coffe note upfrontand hint coconut hint bourbon barrel finish show touch age previou pour year ago coconut note much promin back seem mouthfeel touch thinner well need coconut barrel viscos hang bigboi still tasti,0.18786728732554486
The Adjunct Trail - Bourbon Barrel-Aged,fill backlog untappd half stout season fest super thick rich nutti rich coffe candi coconut,0.0
Maman,friday night blah date ive decid date watch scifi move ml besti let go pour black shortliv poodl brown head nose surpris bourbon black malt oak booz maman come wield booz bourbon like broadsword might short date end long nap intens bourbon cut kansa soil predepress malt deep divis sweet jet mola fountain booz licoric bark licoric bark full obvious drinkabl sinc im close finish big glass jerk well onenight stand sure probabl end stumbl bumbl biffi lack complex tasti excel brew,0.05504818825631804
Maman,pour deep black color aroma balanc combin milk chocol roast malt oaki bourbon tast turn intens aroma incred sweetness chocol bourbon oaki malt full creami mouthfeel worthi intens flavor incred stout,0.1721325931647741
Maman,tap answer thickish mouthfeel coca cola bourbon flavoursa rich liquor smell mouthfeelno head sip night superior twcp variant,0.0
Maman,pour lightswallow black color sport mocha color head leav nice ring around beer gorgeou ba imperi stout nose cram full roasti malt aroma nice bit milk chocol big bourbon aroma along scintil oak aroma oak even pronounc tast join signific bourbon flavor provid balanc sweet milk chocol roasti malt flavor truli delici full creami mouthfeel complement compon beer tremend ba imperi stout,0.17677669529663692
Maman,long last mother perenni stout stand test time pitch black brown cap slight tint nearbi smell bourbon mola dark chocol roast malt support aroma vanilla brown sugar dark wet wood leather wow tast start baker dark chocol mola hint licoric leather bourbon vanillin plum lighter roast malt char wood feel smooth thick heavi sludgi roast felt tast warm cool sip refin intent rustic glimps especi barrel answer question ye blank canva masterpiec made alreadi work art,0.28306925853614895
Maman,ive gaze upon brew top list past year poignant five letter word maman let get look like midnight mother inki essenc get pour glass dont think could stir sort bubbl whisk enjoy see viscou brew first pour though nose huge oak bourbon booz right gate power hell storm glass roast malt dark fruit right behind line tri get turbocharg natur aspir stout tast get stori oak bourbon first roast malt dark fruit like raisin incred dark chocol wisp vanilla slight hint coconut barrel influenc barrel realli domin everi aspect brew mouthfeel get divis textur die silki rich smooth alcohol scream palat like water hot skillet damn hot brew anybodi version either age year two slow slip nice book day two time overal monster brew could use littl time cellar flavor potent mayb lack nuanc due ethanol come gate swing give one time think youll better,0.1506487154309419
Maman,vintag remind beerbarreltim light deep syrupi black appear express aroma nougat marzipan browni batter vanilla marshmallow coconut bourbon barrel sweet cloy milk chocolatenougatespressomarshmallow flavor viscou mouthfeel everyth bit lighter necessarili bad thing overal fantast around glad final check long time want feel like one held test time like bbt cant believ adjunct,0.07715167498104597
Maman,,0.0
Ann,suuupernic releas,0.0
Ann,fantast,0.0
Ann,batch think batch bottl pour hill farmstead breweri greensboro vt one pour fairli clear golden orang color small head bit lace smell like lemon peel tea honey grassi funk white wine pear skin melon riesl miner funk biggest white whale beer want tri sinc first tri hill farmstead origin year ago tremend good get saison wasnt even best beer hill farmstead recent trip that high bar longtim favorit breweri mine soft subtl richli complex flavor there obviou honey almost like honeysoak pear someth like white wine riesl grape melon apricot jam floral miner funk flavor descript make seem like super strong intens beer realli isnt realli delic reward slower sip enjoy light bodi soft almost creami wonder drinkabl well carbon subtl way might exact top mountain hill farmstead that probabl samuel one sara resid beer pretti close top perfect express alreadi great beer anna,0.0
Doubleganger,realli special stuff one best bigger ipa type ive guy worthi insan score ba one softer feel strong hazi one bold hop carri much bitter standard stay well away hop harsh kind veget burn supersatur thing perman palat dri super malti somehow retain balanc fluffi feel airi well structur support carbon excit bubbl tini mouthfeel essenti featur realli impress specimen quit cloudi real starchi look deeper color rust even light copper lot bodi also lot head high want make aggress pour pure white creami last cool whip textur slightli intimid overal get mango coconut aroma flavor support note sen ripe peach apricot floral raw honey straw hay major harvest time vibe orchard fruit charact tropic juici realli clean compar look intent everi way killer water chemistri theme hazi stuff that part magic alcohol remain well hidden even warm light woodi almost centenni sometim hit like mill pine board im sure hop well fruiti whole way lightli breadi grain side wheat like oat mayb rather sturdi get almost concentr hop intens burn suggest hop product cryo someth id love know soft textur fill make sound spritzi whole time downright delici aftertast good weed herbal bitter coconut good one favorit big run lot tree hous four pack,0.0
Doubleganger,pour pint teku glass appear beer pour heavi orangeyellow color thick heavi head offwhit foam head good level retent fade slowli time leav ton foami lace side glass smell aroma heavi raw green hop smell lot grapefruit pine hop smell mix herbal hop note nice green grass smell along smell come good show tropic fruit note pineappl guava mango tangerin aroma peach nectarin bit apricot along smell come aroma pepper spice well tast tast begin mix breadi malt pair raw hop nose hop biggest raw green pine herbal hop flavor compliment littl bit grapefruit note floral hop tropic fruit big would anticip nose play accessori role breadi malt stone fruit flavor peach apricot tast advanc grass spice join spice white pepper coriand flavor end raw hop fade touch littl bit alcohol wood join leav one still green raw hop slightli malti tast linger tongu mouthfeel bodi brew quit thick heavi carbon level moder slightli lower side big flavor raw hop natur feel good make slow savor sipper overal rather big raw hop brew big show malt hop big bold,0.0
Doubleganger,threeweekold pour hazi dark orang smell featur ripe mango citru ripe stone fruit littl resin dank tast follow blast grapefruit finish touch bitter finish fantast,0.1072112534837795
Doubleganger,beauti orang hazi hue much head smell ripe citru mango follow palat great draft tree hous week,0.0
Doubleganger,pour spiegelau ipa glass doubl fun peach orang lemon mute chestnut brown highlight quit turbid solid opaqu color variat bit mild shine well cream white three four finger high tall head crown clink thick lace beat hop aroma pungent dank sweet hit excel smokey tone sweet wood touch faint hint juic fruit weed like gummi fruit sensat hide slightli enjoy palat mid rush juic fruit ju jube candi soft chewi pliabl den mouthfeel gummi fruit mix earth dank flavor particularli finish excel mild astring slowli build nice hop warmth herb unexpect palat expect earthi explos candi gummi fruit flavor real treat dank delici mix,0.0930484210398471
Doubleganger,home,0.0
Doubleganger,yummi,0.0
Doubleganger,pour hazi orang two finger sturdi white head insan amount soapi lace aroma peach pineappl mango tast nectarin pineappl passionfruit grapefruit grassi hop medium bodi medium carbon pillowi mouthfeel soft finish top notch,0.0
Fuzzy,l golden orang yellow highlight offwhit head dissip quickli leav behind minim lace brett funk bright peach breadi yeast larg follow nose brett funk breadi yeast bright tart peach intermix well oak finish f light bodi moder high carbon light crisp well done wild ale,0.0
Fuzzy,im find realli enjoy white peach specif wild ale lend barrel funk botan well sp done well allow juici peach tone shine smell damn impress sour peach yogurt barnyard barrel funk bright rustic oak press flower dri earth touch lemon lime zest finish big hay tast sour le complex funk lose barrel varieti sour fruit otherwis sneaki complex yet potent feel sour decent acid gentl dri variou funk almost feel pungent tast smell clear yellow bodi pinki finger white foam right best peach wild ale littl le acid could top,0.0
Fuzzy,vintag wild ale ba th review special one long time want im excit final tri ive side project beer theyv fantast reason think one wouldnt let get pour cloudi pale gold finger whitehead quickli fade ring leav lace certainli tart nose surprisingli nice balanc im pick aroma tart peach lemon yogurt sharp oak tannic white wine straw breadi malt wildflow honey appl skin light vinegar stone even touch smoke tast start balanc tart similar aroma back end explod aggress flash tart settl front end sip im tast jammi peach lemon juic vanilla wet hay straw smooth oak leather white grape swallow bring note tart peach lemon juic crabappl white wine vinegar sharp oak wet hay vanilla breadi malt light peat smoke medium bodi pair gentl tingl carbon result pucker beer finish tad sticki dri time oh yeah damn good despit good look everyth el awesom truli uniqu beer,0.0
Fuzzy,appear beer color peach orang red hue toward center smell beer smell like sour peach undercurr sweet like vanilla tast profil quit acid like sour peach note peach peach skin detect seem presenc vanilla sweet well profil nice sour peach finish mouthfeel bodi littl carbon pleasant smooth overal sour enjoy sour guy,0.1062988006905468
Fuzzy,guest beer tap zwanz day celebr attend fuzzi year age love nose stone fruit season white peach hint funk tart without overli sour nuanc finish peach note leav palat tingl fantast,0.0
Fuzzy,tangerin pour fieri hue apricot neck film shade macaroon cream that dismiss per inscript preset retent howbeit irksom turn offer lace docil interv thermal protract there touch transpar upon settlement cours effervesc becom mobil varianc pierc rustic white peach esterif author illustr bitingli tart erupt that tame enough develop wild yeast appear progress opt graini malt motiv hors phenol quietli idl funk step princip satchel farmstal soil mold nonetheless acid tenaci fruit bouquet lactic stabil detriment frowzi quirk there element solvenc thru open air draft incrimin nail polish naphtha agent hand piec often stupefi given pepperi phenol attun floral hop biscuiti malt bracket stone fruit miner clean consecut punchdown stomp put natur peach vanguard notat subtli follow ripen depict goldrich apricot armk nectarin brini miner perimet neptun grass correl engin eugenol promptli pump clove nutmeg maintain pepperi attenu ongo drive earthi persist bright calm acid advanc rural funk end move add haystack atop citru connot keep musti jazz distant place aerial attack begin set oak drag elast prompt leatheri satchel whilst chardonnay attenu stale budapestlngd oxid nutti punctur pucker acrid rather maintain level energi ration aid name backend rustic brettanomyc pillar biscuiti grain approach brisk carbon approach crisp sensat thu cleanli bright minor overextens preset bite pleasingli uplift dri erosion relief showcas clean peach natur caustic effervesc that costli preliminari entwin wild yeast though develop rapid enough calm impal author make ration move situat light malt provid aid earthi hop kick acclim spice ester musti phenol approach therebi tart brett funk complexion spur wood fruit tannin astut drycrisp exhibit,0.0
Fuzzy,look great clear golden color slight white skim smell nice slight peach wild ale smell tast fantast peach easi go slight tart feel crisp medium bodi overal fantast,0.0
Nectarine Premiere,bottl consum cost ml fizzylook tangerinecolor beer initi pour white head disappear immedi beer fizzi hear beer undergo huge transform color sediment pour goe bright tangerin rubi orang aroma moder strong pleasant pretti onedimension stone fruit citru nectarin tangerin side cork doesnt much aroma tm puckeringli tart bat fruit aroma come second pour super drinkabl warm bit sediment pour lack lot funk accustom style acid real brett charact barnyard oak enjoy wasnt overli sweet mouthfeel fizzi spritzlik alcohol well hidden howev also never felt like got abv buzz good effervesc like bottlecondit sinc carbon would expect age barrel year bottl year overal initi beer averag open littl rank chang bit overal say disappoint thought qualiti price point right current rank saison felt like never came close reach lack funk,0.04155858174616914
Nectarine Premiere,pour ml bottl date teku glass look pale gold hazi white sudsi head dissip quickli averag head retent lace smell nectarin oak funk medium strength scent tast nectarin oak lemongrass funk moder sweet highli sour moder acid high strength flavor feel medium bodi slightli averag carbon highli dri finish highli sour moder sweet moder acid flavor linger palat overal complex interest drink experi,0.11377602479771488
Nectarine Premiere,pour ml bottl over wine glass look hazi orang thin white head dissip quickli smell sweet fresh nectarin hit nose immedi fade butteri oak hay like funk littl salti mildli acid tast nectarin juic shock palat fade butteri oak punch asid lightli brini sour note fade nectarin stone fruit note finish feel bright clean mildli acid alcohol note light carbon overal beauti clean sour breweri realli know,0.058621038176054935
Nectarine Premiere,batch sweet tart fruityyeasti funki hint oakbarrel nice sweet nectarin stonefru nose one nice aromat tast follow wellbalanc slightli brini oak underrip tart nectarin finish oak barrel pretti well integr pointi hope littl jammysweet nectarin palat delici,0.16169041669088866
Nectarine Premiere,oct,0.0
Nectarine Premiere,bottl septemb alright folk final bif beer receiv eziel wild month hard find beer end heaviest hitter bunch current th highest rate saison ba nd overal impress stat also im sure ive ever seen beer fruit nectarin usual blend let get pour opaqu orang gold finger creami white head quickli fizz away noth leav lace sheesh le stellar appear asid bold nose super fruiti tart big funk im pick aroma sweet nectarin wet hay tart apricot sharp oak lemon yogurt wildflow honey straw crackeri malt oh man funk even punchier tast way that balanc front end sip im tast tart peach lemon juic white wine vinegar stone sharp oak nectarin wet hay honey lemongrass swallow bring note wet hay stone white wine vinegar peach pit nectarin sharp oak crackeri malt lemon yogurt light orang juic medium bodi pair moder carbon result sharp zippi beer finish bone dri love balanc sour fruit funk wow one hell beer highli complex yet could chug would plan nurs bottl cours night,0.03396178054056623
Aaron,perfect barleywin ale enjoy pour hill farmstead march vintag age two year bourbon barrel copper color liquid minim trace bubbl around glass nose bring caramel bourbon oak flavor deep deep flavor dark fruitsraisin fig date mild woodi backbonei dare close eye sip absolut brilliant barleywin experi,0.07856742013183862
Aaron,bottl,0.0
Aaron,bottl gener share seth dark brown pour kaki head big booz caramel malt aroma big booz caramel malt dark fruit highlight wow fantast mild oak vanilla sub tone complex great bodi mouthfeel incred exampl style,0.1721325931647741
